abstract,Repetition,ZH_EN,EN_ZH,model,BLEU,CHRF,TER,Semantic Similarity
"<正>2024年三季度,全国规模以上工业产能利用率为75.1%,比上年同期下降0.5个百分点,比二季度上升0.2个百分点。分三大门类看, 2024年三季度,采矿业产能利用率为74.6%;制造业产能利用率为75.2%;电力、热力、燃气及水生产和供应业产能利用率为74.3%。分主要行业看, 2024年三季度,煤炭开采和洗选业产能利用率为72.7%,食品制造业为70.7%,纺织业为77.9%,非金属矿物制品业为61.7%,黑色金属冶炼和压延加工业为77.4%,有色金属冶炼和压延加工业为78.4%,通用设备制造业为78.7%,专用设备制造业为75.8%,汽车制造业为73.2%,电气机械和器材制造业为75.6%,",1,"In the third quarter of 2024, the capacity utilization rate of industrial enterprises above designated size nationwide was 75.1%, a decrease of 0.5 percentage points compared to the same period last year, but an increase of 0.2 percentage points from the second quarter. By major categories, the capacity utilization rate for mining was 74.6%; for manufacturing, it was 75.2%; and for the production and supply of electricity, heat, gas, and water, it was 74.3%. By key industries, the capacity utilization rate for coal mining and washing was 72.7%, for food manufacturing it was 70.7%, for the textile industry it was 77.9%, for non-metallic mineral products it was 61.7%, for ferrous metal smelting and rolling processing it was 77.4%, for non-ferrous metal smelting and rolling processing it was 78.4%, for general equipment manufacturing it was 78.7%, for special equipment manufacturing it was 75.8%, for automobile manufacturing it was 73.2%, and for electrical machinery and equipment manufacturing it was 75.6%.",2024年第三季度，全国规模以上工业企业产能利用率为75.1%，比上年同期下降0.5个百分点，比二季度上升0.2个百分点。分三大门类看，采矿业产能利用率为74.6%；制造业产能利用率为75.2%；电力、热力、燃气及水生产和供应业产能利用率为74.3%。分主要行业看，煤炭开采和洗选业产能利用率为72.7%，食品制造业为70.7%，纺织业为77.9%，非金属矿物制品业为61.7%，黑色金属冶炼和压延加工业为77.4%，有色金属冶炼和压延加工业为78.4%，通用设备制造业为78.7%，专用设备制造业为75.8%，汽车制造业为73.2%，电气机械和器材制造业为75.6%。,DeepSeek-V3,0.713330723323117,0.9411764705882353,0.02731503225680207,0.6585620967899739
"<正>2024年三季度,全国规模以上工业产能利用率为75.1%,比上年同期下降0.5个百分点,比二季度上升0.2个百分点。分三大门类看, 2024年三季度,采矿业产能利用率为74.6%;制造业产能利用率为75.2%;电力、热力、燃气及水生产和供应业产能利用率为74.3%。分主要行业看, 2024年三季度,煤炭开采和洗选业产能利用率为72.7%,食品制造业为70.7%,纺织业为77.9%,非金属矿物制品业为61.7%,黑色金属冶炼和压延加工业为77.4%,有色金属冶炼和压延加工业为78.4%,通用设备制造业为78.7%,专用设备制造业为75.8%,汽车制造业为73.2%,电气机械和器材制造业为75.6%,",2,"In the third quarter of 2024, the capacity utilization rate of industrial enterprises above the designated size nationwide was 75.1%, a decrease of 0.5 percentage points compared to the same period last year, but an increase of 0.2 percentage points from the second quarter. By major sectors, the capacity utilization rate in the mining industry was 74.6%; in the manufacturing sector, it was 75.2%; and in the production and supply of electricity, heat, gas, and water, it was 74.3%. By key industries, the capacity utilization rate in coal mining and washing was 72.7%, in food manufacturing 70.7%, in the textile industry 77.9%, in non-metallic mineral products 61.7%, in ferrous metal smelting and rolling 77.4%, in non-ferrous metal smelting and rolling 78.4%, in general equipment manufacturing 78.7%, in special equipment manufacturing 75.8%, in automobile manufacturing 73.2%, and in electrical machinery and equipment manufacturing 75.6%.",2024年第三季度，全国规模以上工业企业产能利用率为75.1%，同比下降0.5个百分点，但环比第二季度上升0.2个百分点。分三大门类看，采矿业产能利用率为74.6%；制造业为75.2%；电力、热力、燃气及水生产和供应业为74.3%。分主要行业看，煤炭开采和洗选业产能利用率为72.7%，食品制造业为70.7%，纺织业为77.9%，非金属矿物制品业为61.7%，黑色金属冶炼和压延加工业为77.4%，有色金属冶炼和压延加工业为78.4%，通用设备制造业为78.7%，专用设备制造业为75.8%，汽车制造业为73.2%，电气机械和器材制造业为75.6%。,DeepSeek-V3,0.6236535256554326,0.9313725490196079,0.03630224706673,0.4736174175324145
"<正>2024年三季度,全国规模以上工业产能利用率为75.1%,比上年同期下降0.5个百分点,比二季度上升0.2个百分点。分三大门类看, 2024年三季度,采矿业产能利用率为74.6%;制造业产能利用率为75.2%;电力、热力、燃气及水生产和供应业产能利用率为74.3%。分主要行业看, 2024年三季度,煤炭开采和洗选业产能利用率为72.7%,食品制造业为70.7%,纺织业为77.9%,非金属矿物制品业为61.7%,黑色金属冶炼和压延加工业为77.4%,有色金属冶炼和压延加工业为78.4%,通用设备制造业为78.7%,专用设备制造业为75.8%,汽车制造业为73.2%,电气机械和器材制造业为75.6%,",3,"In the third quarter of 2024, the capacity utilization rate of industrial enterprises above designated size nationwide was 75.1%, a decrease of 0.5 percentage points from the same period last year and an increase of 0.2 percentage points from the second quarter. By major categories, the capacity utilization rate in the mining industry was 74.6%; in the manufacturing industry, it was 75.2%; and in the production and supply of electricity, heat, gas, and water, it was 74.3%. By major sectors, the capacity utilization rate in coal mining and washing was 72.7%, in food manufacturing it was 70.7%, in the textile industry it was 77.9%, in non-metallic mineral products it was 61.7%, in ferrous metal smelting and rolling processing it was 77.4%, in non-ferrous metal smelting and rolling processing it was 78.4%, in general equipment manufacturing it was 78.7%, in special equipment manufacturing it was 75.8%, in automobile manufacturing it was 73.2%, and in electrical machinery and equipment manufacturing it was 75.6%.",2024年第三季度，全国规模以上工业企业产能利用率为75.1%，比上年同期下降0.5个百分点，比二季度上升0.2个百分点。分大类看，采矿业产能利用率为74.6%；制造业产能利用率为75.2%；电力、热力、燃气及水生产和供应业产能利用率为74.3%。分主要行业看，煤炭开采和洗选业产能利用率为72.7%，食品制造业为70.7%，纺织业为77.9%，非金属矿物制品业为61.7%，黑色金属冶炼和压延加工业为77.4%，有色金属冶炼和压延加工业为78.4%，通用设备制造业为78.7%，专用设备制造业为75.8%，汽车制造业为73.2%，电气机械和器材制造业为75.6%。,DeepSeek-V3,0.6946915278533565,0.9313725490196079,0.030149376823707955,0.6080581012917967
"<正>《化学工程与装备》是国家新闻出版署批准出版,公开发行的化工类学术期刊,已被中国学术期刊综合评价数据库(CAJCED)、中国期刊全文数据库(CJFD)收录。本刊由福建石油化工集团有限责任公司主管、福建省化学工业科学技术研究所主办,于1972年创刊,月刊,每月25日出刊。",2,"""Chemical Engineering and Equipment"" is an academic journal in the field of chemical engineering approved for publication by the National Press and Publication Administration and publicly distributed. It has been included in the China Academic Journal Comprehensive Evaluation Database (CAJCED) and the China Journal Full-text Database (CJFD). The journal is supervised by Fujian Petrochemical Group Co., Ltd. and sponsored by the Fujian Institute of Chemical Industry Science and Technology. It was established in 1972, is published monthly, and is released on the 25th of each month.",《化学工程与装备》是国家新闻出版总署批准公开发行的化工类学术期刊，已被中国学术期刊综合评价数据库（CAJCED）、中国期刊全文数据库（CJFD）收录。本刊由福建石油化工集团有限责任公司主管，福建省化工科学技术研究所主办，创刊于1972年，月刊，每月25日出版。,DeepSeek-V3,0.6344227351197625,0.9222222222222223,0.06182431831262534,0.4744932943426848
"<正>《化学工程与装备》是国家新闻出版署批准出版,公开发行的化工类学术期刊,已被中国学术期刊综合评价数据库(CAJCED)、中国期刊全文数据库(CJFD)收录。本刊由福建石油化工集团有限责任公司主管、福建省化学工业科学技术研究所主办,于1972年创刊,月刊,每月25日出刊。",3,"""Chemical Engineering and Equipment"" is a publicly available academic journal in the field of chemical engineering, approved for publication by the National Press and Publication Administration. It has been included in the China Academic Journal Comprehensive Evaluation Database (CAJCED) and the China Journal Full-text Database (CJFD). The journal is supervised by Fujian Petrochemical Group Co., Ltd. and sponsored by the Fujian Institute of Chemical Industry Science and Technology. It was established in 1972, is published monthly, and is released on the 25th of each month.",《化学工程与装备》是经国家新闻出版总署批准公开发行的化学工程类学术期刊，已被中国学术期刊综合评价数据库（CAJCED）、中国期刊全文数据库（CJFD）收录。该刊由福建省石油化工集团有限责任公司主管，福建省化工科学技术研究所主办，创刊于1972年，月刊，每月25日出版。,DeepSeek-V3,0.5511756994656354,0.9111111111111111,0.06750637787452177,0.3924425991293043
<正>东南大学化学化工学院前身是原中央大学重要的院系之一，最早于1920年成立了化学系，1928年成立了化学工程系，1988年恢复建立化学化工系，2006年成立化学化工学院。学院现拥有“化学工程与技术”和“化学”一级学科博士点，“化学”和“化学工程与技术”一级学科硕士点，另有“材料物理和化学”二级博士点和硕士点，其中“应用化学”和“新材料”学科为江苏省优势学科，并建有“化学工程与技术”博士后科研流动站。学院现设有化学系、化学工程系、化学生物与制药工程系三个系，先后设立了精细化工研究所、制药工程研究所，拥有江苏省分子铁电科学与应用重点实验室、江苏省生物药物高技术研究重点实验室、江苏省光电功能材料工程实验室、江苏省富碳材料与器件工程实验室等。学院设有教学实验中心，并同楼宇共享校级分析测试中心设备资源，为教学科研提供了优越的实验条件。学院现有教职工（含全职博士后、专职科研）136名，其中专任教师103名，98%,2,"The School of Chemistry and Chemical Engineering at Southeast University traces its origins to one of the key departments of the former Central University. The Department of Chemistry was first established in 1920, followed by the Department of Chemical Engineering in 1928. The Department of Chemistry and Chemical Engineering was re-established in 1988, and the School of Chemistry and Chemical Engineering was formally established in 2006. The school currently offers doctoral programs in ""Chemical Engineering and Technology"" and ""Chemistry,"" as well as master's programs in ""Chemistry"" and ""Chemical Engineering and Technology."" Additionally, it has secondary doctoral and master's programs in ""Materials Physics and Chemistry."" Among these, ""Applied Chemistry"" and ""New Materials"" are recognized as key disciplines in Jiangsu Province. The school also hosts a postdoctoral research station in ""Chemical Engineering and Technology."" The school comprises three departments: the Department of Chemistry, the Department of Chemical Engineering, and the Department of Chemical Biology and Pharmaceutical Engineering. It has established research institutes for Fine Chemical Engineering and Pharmaceutical Engineering. The school is home to several key laboratories, including the Jiangsu Key Laboratory of Molecular Ferroelectric Science and Application, the Jiangsu Key Laboratory of High-Tech Research for Biopharmaceuticals, the Jiangsu Engineering Laboratory for Optoelectronic Functional Materials, and the Jiangsu Engineering Laboratory for Carbon-Rich Materials and Devices. The school also operates a teaching experiment center and shares university-level analytical testing center resources within the building, providing excellent experimental conditions for teaching and research. The school currently has 136 faculty and staff members (including full-time postdoctoral researchers and dedicated research personnel), with 103 full-time faculty members, 98% of whom hold doctoral degrees.",东南大学化学化工学院起源于原中央大学重要的院系之一。1920年，化学系成立；1928年，化工系成立。1988年，化学化工系重新建立；2006年，化学化工学院正式成立。学院现拥有“化学工程与技术”一级学科博士点和“化学”一级学科博士点，以及“化学”和“化学工程与技术”两个一级学科硕士点，另有“材料物理与化学”二级学科博士点和硕士点。其中，“应用化学”和“新材料”为江苏省重点学科。学院还设有“化学工程与技术”博士后科研流动站。学院下设化学系、化工系、化学生物与制药工程系三个系，设有精细化工研究所和制药工程研究所。学院拥有江苏省分子铁电科学与应用重点实验室、江苏省生物药物高技术研究重点实验室、江苏省光电功能材料工程实验室、江苏省富碳材料与器件工程实验室等多个重点实验室。学院设有教学实验中心，并共享校级分析测试中心资源，为教学科研提供了良好的实验条件。学院现有教职工136人（含专职博士后和专职科研人员），其中专任教师103人，98%具有博士学位。,DeepSeek-V3,0.7253707953162123,0.8592592592592593,0.020732125553736814,0.3365719822804217
<正>东南大学化学化工学院前身是原中央大学重要的院系之一，最早于1920年成立了化学系，1928年成立了化学工程系，1988年恢复建立化学化工系，2006年成立化学化工学院。学院现拥有“化学工程与技术”和“化学”一级学科博士点，“化学”和“化学工程与技术”一级学科硕士点，另有“材料物理和化学”二级博士点和硕士点，其中“应用化学”和“新材料”学科为江苏省优势学科，并建有“化学工程与技术”博士后科研流动站。学院现设有化学系、化学工程系、化学生物与制药工程系三个系，先后设立了精细化工研究所、制药工程研究所，拥有江苏省分子铁电科学与应用重点实验室、江苏省生物药物高技术研究重点实验室、江苏省光电功能材料工程实验室、江苏省富碳材料与器件工程实验室等。学院设有教学实验中心，并同楼宇共享校级分析测试中心设备资源，为教学科研提供了优越的实验条件。学院现有教职工（含全职博士后、专职科研）136名，其中专任教师103名，98%,3,"The School of Chemistry and Chemical Engineering at Southeast University traces its origins to one of the key departments of the former Central University. The Department of Chemistry was first established in 1920, followed by the Department of Chemical Engineering in 1928. The Department of Chemistry and Chemical Engineering was reinstated in 1988, and the School of Chemistry and Chemical Engineering was formally established in 2006. The school currently offers doctoral programs in ""Chemical Engineering and Technology"" and ""Chemistry,"" as well as master's programs in ""Chemistry"" and ""Chemical Engineering and Technology."" Additionally, it has secondary doctoral and master's programs in ""Materials Physics and Chemistry."" Among these, ""Applied Chemistry"" and ""New Materials"" are recognized as key disciplines in Jiangsu Province. The school also hosts a postdoctoral research station in ""Chemical Engineering and Technology."" The school comprises three departments: the Department of Chemistry, the Department of Chemical Engineering, and the Department of Chemical Biology and Pharmaceutical Engineering. It has established research institutes for fine chemicals and pharmaceutical engineering, and houses key laboratories such as the Jiangsu Provincial Key Laboratory of Molecular Ferroelectric Science and Application, the Jiangsu Provincial Key Laboratory of High-Tech Research in Biopharmaceuticals, the Jiangsu Provincial Engineering Laboratory for Optoelectronic Functional Materials, and the Jiangsu Provincial Engineering Laboratory for Carbon-Rich Materials and Devices. The school operates a teaching and experimental center and shares university-level analytical testing equipment resources, providing excellent experimental conditions for teaching and research. The school currently has 136 faculty and staff members (including full-time postdoctoral researchers and dedicated research personnel), of whom 103 are full-time faculty, with 98% holding advanced degrees.",东南大学化学化工学院起源于原中央大学重要的院系之一，最早于1920年成立化学系，1928年成立化学工程系，1988年恢复化学化工系，2006年正式成立化学化工学院。学院现拥有“化学工程与技术”一级学科博士点和“化学”一级学科博士点，以及“化学”和“化学工程与技术”两个一级学科硕士点，另有“材料物理与化学”二级学科博士点和硕士点。其中，“应用化学”和“新材料”为江苏省重点学科。学院还设有“化学工程与技术”博士后科研流动站。学院下设三个系：化学系、化学工程系、化学生物与制药工程系；建有精细化工研究所和制药工程研究所；拥有江苏省分子铁电科学与应用重点实验室、江苏省生物药物高技术研究重点实验室、江苏省光电功能材料工程实验室、江苏省富碳材料与器件工程实验室等科研基地。学院设有教学实验中心，共享校级分析测试中心的大型仪器设备资源，为教学科研提供了良好的实验条件。学院现有教职工136人（含专职博士后和专职科研人员），其中专任教师103人，具有高级职称的教师占专任教师比例98%。,DeepSeek-V3,0.7595545253127499,0.8888888888888888,0.02150169768303846,0.354949069508846
"目的 本研究旨在评估化学发光法（CLIA）在临床肿瘤标志物检测中的灵敏度与特异性，尤其是在早期肿瘤筛查中的应用效果。方法 选取2024年3月至6月期间A医院体检中心的1246例血清样本，分析AFP、CEA、CA-125、CA-199等肿瘤标志物的化学发光法检测结果。通过与临床诊断结果对比，评估其灵敏度、特异性及预测值（PPV和NPV）。数据采用SPSS 26.0软件进行统计分析，用卡方检验、t检验等方法进行组间比较。结果 化学发光法检测结果表明，CA-125的灵敏度最高（89.5%）,AFP和CA-199的灵敏度分别为80.3%和85.7%,CEA灵敏度最低（68.5%）。在特异性方面，CEA表现最佳（95.8%）,AFP、CA-199和CA-125的特异性分别为92.4%、90.3%和88.2%。不同肿瘤标志物在肝癌、卵巢癌、胃癌和结直肠癌中的灵敏度表现存在显著差异（P <0.05）。结论 化学发光法在肿瘤标志物的检测中具有高灵敏度和高特异性，能够为肿瘤的早期诊断提供重要的支持。不同标志物在不同肿瘤类型中的表现存在差异，临床应根据肿瘤类型选择合适的标志物进行联合检测，以提高早期诊断的准确性。",1,"Objective: This study aims to evaluate the sensitivity and specificity of chemiluminescence immunoassay (CLIA) in the detection of clinical tumor markers, particularly its effectiveness in early tumor screening. Methods: A total of 1246 serum samples from the physical examination center of Hospital A between March and June 2024 were selected to analyze the results of CLIA for tumor markers such as AFP, CEA, CA-125, and CA-199. By comparing with clinical diagnostic results, the sensitivity, specificity, and predictive values (PPV and NPV) were assessed. Data were statistically analyzed using SPSS 26.0 software, with intergroup comparisons conducted using chi-square tests and t-tests. Results: The CLIA results showed that CA-125 had the highest sensitivity (89.5%), while AFP and CA-199 had sensitivities of 80.3% and 85.7%, respectively, and CEA had the lowest sensitivity (68.5%). In terms of specificity, CEA performed the best (95.8%), with AFP, CA-199, and CA-125 having specificities of 92.4%, 90.3%, and 88.2%, respectively. Significant differences (P < 0.05) were observed in the sensitivity of different tumor markers for liver cancer, ovarian cancer, gastric cancer, and colorectal cancer. Conclusion: CLIA demonstrates high sensitivity and specificity in the detection of tumor markers, providing significant support for the early diagnosis of tumors. The performance of different markers varies across tumor types, and clinical practice should select appropriate markers for combined testing based on tumor type to improve the accuracy of early diagnosis.",目的：本研究旨在评估化学发光免疫分析法（CLIA）在临床肿瘤标志物检测中的敏感性和特异性，特别是其在肿瘤早期筛查中的有效性。方法：选取2024年3月至6月期间A医院体检中心的1246份血清样本，分析CLIA对AFP、CEA、CA-125和CA-199等肿瘤标志物的检测结果。通过与临床诊断结果对比，评估其敏感性、特异性及预测值（PPV和NPV）。数据采用SPSS 26.0软件进行统计分析，组间比较采用卡方检验和t检验。结果：CLIA结果显示，CA-125的敏感性最高（89.5%），AFP和CA-199的敏感性分别为80.3%和85.7%，CEA的敏感性最低（68.5%）。在特异性方面，CEA表现最佳（95.8%），AFP、CA-199和CA-125的特异性分别为92.4%、90.3%和88.2%。不同肿瘤标志物对肝癌、卵巢癌、胃癌和结直肠癌的敏感性存在显著差异（P < 0.05）。结论：CLIA在肿瘤标志物检测中表现出较高的敏感性和特异性，为肿瘤的早期诊断提供了重要支持。不同标志物在肿瘤类型中的表现存在差异，临床实践中应根据肿瘤类型选择合适的标志物进行联合检测，以提高早期诊断的准确性。,DeepSeek-V3,0.7645937175535713,0.94375,0.014904257326953876,0.5007073795470449
"目的 本研究旨在评估化学发光法（CLIA）在临床肿瘤标志物检测中的灵敏度与特异性，尤其是在早期肿瘤筛查中的应用效果。方法 选取2024年3月至6月期间A医院体检中心的1246例血清样本，分析AFP、CEA、CA-125、CA-199等肿瘤标志物的化学发光法检测结果。通过与临床诊断结果对比，评估其灵敏度、特异性及预测值（PPV和NPV）。数据采用SPSS 26.0软件进行统计分析，用卡方检验、t检验等方法进行组间比较。结果 化学发光法检测结果表明，CA-125的灵敏度最高（89.5%）,AFP和CA-199的灵敏度分别为80.3%和85.7%,CEA灵敏度最低（68.5%）。在特异性方面，CEA表现最佳（95.8%）,AFP、CA-199和CA-125的特异性分别为92.4%、90.3%和88.2%。不同肿瘤标志物在肝癌、卵巢癌、胃癌和结直肠癌中的灵敏度表现存在显著差异（P <0.05）。结论 化学发光法在肿瘤标志物的检测中具有高灵敏度和高特异性，能够为肿瘤的早期诊断提供重要的支持。不同标志物在不同肿瘤类型中的表现存在差异，临床应根据肿瘤类型选择合适的标志物进行联合检测，以提高早期诊断的准确性。",2,"Objective: This study aims to evaluate the sensitivity and specificity of chemiluminescence immunoassay (CLIA) in the detection of clinical tumor markers, particularly its effectiveness in early tumor screening. Methods: A total of 1246 serum samples from the health examination center of Hospital A between March and June 2024 were selected to analyze the results of tumor markers such as AFP, CEA, CA-125, and CA-199 using CLIA. By comparing with clinical diagnostic results, the sensitivity, specificity, and predictive values (PPV and NPV) were assessed. Data were statistically analyzed using SPSS 26.0 software, with intergroup comparisons conducted using chi-square tests and t-tests. Results: The CLIA results showed that CA-125 had the highest sensitivity (89.5%), while AFP and CA-199 had sensitivities of 80.3% and 85.7%, respectively, and CEA had the lowest sensitivity (68.5%). In terms of specificity, CEA performed the best (95.8%), with AFP, CA-199, and CA-125 having specificities of 92.4%, 90.3%, and 88.2%, respectively. Significant differences in sensitivity were observed among different tumor markers for liver cancer, ovarian cancer, gastric cancer, and colorectal cancer (P < 0.05). Conclusion: CLIA demonstrates high sensitivity and specificity in the detection of tumor markers, providing significant support for early tumor diagnosis. The performance of different markers varies across tumor types, and clinicians should select appropriate markers for combined testing based on tumor type to improve the accuracy of early diagnosis.",目的：本研究旨在评估化学发光免疫分析法（CLIA）在临床肿瘤标志物检测中的敏感性和特异性，特别是其在早期肿瘤筛查中的有效性。方法：选取2024年3月至6月期间A医院体检中心的1246份血清样本，采用CLIA分析AFP、CEA、CA-125和CA-199等肿瘤标志物的结果。通过与临床诊断结果对比，评估其敏感性、特异性及预测值（PPV和NPV）。数据采用SPSS 26.0软件进行统计分析，组间比较采用卡方检验和t检验。结果：CLIA结果显示，CA-125的敏感性最高（89.5%），AFP和CA-199的敏感性分别为80.3%和85.7%，CEA的敏感性最低（68.5%）。在特异性方面，CEA表现最佳（95.8%），AFP、CA-199和CA-125的特异性分别为92.4%、90.3%和88.2%。不同肿瘤标志物在肝癌、卵巢癌、胃癌和结直肠癌中的敏感性存在显著差异（P < 0.05）。结论：CLIA在肿瘤标志物检测中表现出较高的敏感性和特异性，为早期肿瘤诊断提供了重要支持。不同标志物在肿瘤类型中的表现各异，临床医生应根据肿瘤类型选择合适的标志物进行联合检测，以提高早期诊断的准确性。,DeepSeek-V3,0.7628553098891114,0.94375,0.014543356120965231,0.5200692480081476
"目的 本研究旨在评估化学发光法（CLIA）在临床肿瘤标志物检测中的灵敏度与特异性，尤其是在早期肿瘤筛查中的应用效果。方法 选取2024年3月至6月期间A医院体检中心的1246例血清样本，分析AFP、CEA、CA-125、CA-199等肿瘤标志物的化学发光法检测结果。通过与临床诊断结果对比，评估其灵敏度、特异性及预测值（PPV和NPV）。数据采用SPSS 26.0软件进行统计分析，用卡方检验、t检验等方法进行组间比较。结果 化学发光法检测结果表明，CA-125的灵敏度最高（89.5%）,AFP和CA-199的灵敏度分别为80.3%和85.7%,CEA灵敏度最低（68.5%）。在特异性方面，CEA表现最佳（95.8%）,AFP、CA-199和CA-125的特异性分别为92.4%、90.3%和88.2%。不同肿瘤标志物在肝癌、卵巢癌、胃癌和结直肠癌中的灵敏度表现存在显著差异（P <0.05）。结论 化学发光法在肿瘤标志物的检测中具有高灵敏度和高特异性，能够为肿瘤的早期诊断提供重要的支持。不同标志物在不同肿瘤类型中的表现存在差异，临床应根据肿瘤类型选择合适的标志物进行联合检测，以提高早期诊断的准确性。",3,"Objective: This study aims to evaluate the sensitivity and specificity of chemiluminescence immunoassay (CLIA) in the detection of clinical tumor markers, particularly its effectiveness in early tumor screening. Methods: A total of 1246 serum samples from the physical examination center of Hospital A between March and June 2024 were selected to analyze the CLIA results of tumor markers such as AFP, CEA, CA-125, and CA-199. By comparing with clinical diagnostic results, the sensitivity, specificity, and predictive values (PPV and NPV) were assessed. Data were statistically analyzed using SPSS 26.0 software, with intergroup comparisons conducted using chi-square tests and t-tests. Results: The CLIA results showed that CA-125 had the highest sensitivity (89.5%), while AFP and CA-199 had sensitivities of 80.3% and 85.7%, respectively, and CEA had the lowest sensitivity (68.5%). In terms of specificity, CEA performed the best (95.8%), with AFP, CA-199, and CA-125 having specificities of 92.4%, 90.3%, and 88.2%, respectively. There were significant differences in the sensitivity of different tumor markers in liver cancer, ovarian cancer, gastric cancer, and colorectal cancer (P < 0.05). Conclusion: CLIA demonstrates high sensitivity and specificity in the detection of tumor markers, providing significant support for early tumor diagnosis. The performance of different markers varies across tumor types, and clinical practice should select appropriate markers for combined testing based on tumor type to improve the accuracy of early diagnosis.",目的：本研究旨在评估化学发光免疫分析法（CLIA）在临床肿瘤标志物检测中的敏感性和特异性，特别是其在早期肿瘤筛查中的有效性。方法：选取2024年3月至6月期间A医院体检中心的1246份血清样本，分析AFP、CEA、CA-125和CA-199等肿瘤标志物的CLIA检测结果。通过与临床诊断结果对比，评估其敏感性、特异性及预测值（PPV和NPV）。数据采用SPSS 26.0软件进行统计分析，组间比较采用卡方检验和t检验。结果：CLIA检测结果显示，CA-125的敏感性最高（89.5%），AFP和CA-199的敏感性分别为80.3%和85.7%，而CEA的敏感性最低（68.5%）。在特异性方面，CEA表现最佳（95.8%），AFP、CA-199和CA-125的特异性分别为92.4%、90.3%和88.2%。不同肿瘤标志物在肝癌、卵巢癌、胃癌和结直肠癌中的敏感性存在显著差异（P < 0.05）。结论：CLIA在肿瘤标志物检测中表现出较高的敏感性和特异性，为早期肿瘤诊断提供了重要支持。不同标志物在肿瘤类型中的表现各异，临床实践中应根据肿瘤类型选择合适的标志物进行联合检测，以提高早期诊断的准确性。,DeepSeek-V3,0.7629002631653615,0.94375,0.014156011538954825,0.5399296249839686
"<正>9月21日,“化学未来:《化学学报》2024青年论坛”在云南民族大学雨花校区召开。论坛由中国科学院上海有机化学研究所、云南民族大学和曲靖师范学院联合主办,云南民族大学化学与环境学院、云南省手性功能物质研究与利用重点实验室、生物基材料绿色制备技术国家地方联合工程研究中心、中国科学院上海有机化学研究所学报联合编辑室承办,云南省化学化工协会协办。来自全国87个高校、科研院所近180位专家学者参加会议。中国科学院上海有机化学研究所唐勇院士、中国科学院化学研究所党委书记范青华研究员、云南民族大学党委书记阮朝奇分别致开幕辞。",1,"On September 21st, the ""Future of Chemistry: 2024 Youth Forum of Acta Chimica Sinica"" was held at the Yuhua Campus of Yunnan Minzu University. The forum was jointly organized by the Shanghai Institute of Organic Chemistry of the Chinese Academy of Sciences, Yunnan Minzu University, and Qujing Normal University. It was hosted by the School of Chemistry and Environment of Yunnan Minzu University, the Key Laboratory of Chiral Functional Substance Research and Utilization of Yunnan Province, the National-Local Joint Engineering Research Center for Green Preparation Technology of Bio-based Materials, and the Joint Editorial Office of the Shanghai Institute of Organic Chemistry of the Chinese Academy of Sciences. The Yunnan Chemical and Chemical Industry Association provided support for the event. Nearly 180 experts and scholars from 87 universities and research institutions across the country attended the conference. Academician Tang Yong from the Shanghai Institute of Organic Chemistry of the Chinese Academy of Sciences, Researcher Fan Qinghua, Secretary of the Party Committee of the Institute of Chemistry of the Chinese Academy of Sciences, and Ruan Chaoqi, Secretary of the Party Committee of Yunnan Minzu University, delivered opening speeches respectively.",9月21日，“化学的未来：2024年《化学学报》青年论坛”在云南民族大学雨花校区召开。论坛由中国科学院上海有机化学研究所、云南民族大学、曲靖师范学院联合主办，云南民族大学化学与环境学院、云南省手性功能物质研究与利用重点实验室、生物基材料绿色制备技术国家地方联合工程研究中心、中国科学院上海有机化学研究所联合编辑部承办，云南省化工行业协会协办。来自全国87所高校和科研院所的近180名专家学者参加了会议。中国科学院上海有机化学研究所唐勇院士、中国科学院化学研究所党委书记范青华研究员、云南民族大学党委书记阮朝奇分别致开幕辞。,DeepSeek-V3,0.8168465724954004,0.9453125,0.04773585778428791,0.40330177769640113
